run_name,run_dir,model,attack,defense,seed,objective_mode,target_class,attack_roi,prediction_count,images_with_detections,total_detections,avg_confidence,validation_status,precision,recall,mAP50,mAP50-95
defended_deepfool_c_dog,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_deepfool_c_dog,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,32,20,24,0.7710096364219984,missing,,,,
defended_deepfool_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_deepfool_jpeg_preprocess,yolo,deepfool,jpeg_preprocess,42,untargeted_conf_suppression,,,32,15,17,0.7870253324508667,missing,,,,
defended_deepfool_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_deepfool_median_preprocess,yolo,deepfool,median_preprocess,42,untargeted_conf_suppression,,,32,14,16,0.7745590023696423,missing,,,,
defended_dispersion_reduction_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_dispersion_reduction_bit_depth,yolo,dispersion_reduction,bit_depth,42,,,,32,25,48,0.7594736181199551,missing,,,,
defended_dispersion_reduction_c_dog,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_dispersion_reduction_c_dog,yolo,dispersion_reduction,c_dog,42,,,,32,28,58,0.744443285054174,missing,,,,
defended_dispersion_reduction_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_dispersion_reduction_jpeg_preprocess,yolo,dispersion_reduction,jpeg_preprocess,42,,,,32,22,44,0.7423187358812853,missing,,,,
defended_dispersion_reduction_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_dispersion_reduction_median_preprocess,yolo,dispersion_reduction,median_preprocess,42,,,,32,21,36,0.7469205674197938,missing,,,,
defended_square_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_square_bit_depth,yolo,square,bit_depth,42,,,,32,30,91,0.7399992746311229,missing,,,,
defended_square_c_dog,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_square_c_dog,yolo,square,c_dog,42,,,,32,30,89,0.7468258537603228,missing,,,,
defended_square_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_square_jpeg_preprocess,yolo,square,jpeg_preprocess,42,,,,32,30,83,0.7402830691222685,missing,,,,
defended_square_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/defended_square_median_preprocess,yolo,square,median_preprocess,42,,,,32,29,81,0.7396861476662718,missing,,,,
tune_atk_deepfool__epsilon0.05__steps50,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_deepfool__epsilon0.05__steps50,yolo,deepfool,none,42,untargeted_conf_suppression,,,16,11,14,0.7463464311191014,missing,,,,
tune_atk_deepfool__epsilon0.1__steps20,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_deepfool__epsilon0.1__steps20,yolo,deepfool,none,42,untargeted_conf_suppression,,,16,10,11,0.7574268471110951,missing,,,,
tune_atk_deepfool__epsilon0.1__steps50,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_deepfool__epsilon0.1__steps50,yolo,deepfool,none,42,untargeted_conf_suppression,,,16,10,12,0.7353563408056895,missing,,,,
tune_atk_deepfool__epsilon0.1__steps80,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_deepfool__epsilon0.1__steps80,yolo,deepfool,none,42,untargeted_conf_suppression,,,16,10,12,0.7322620699803034,missing,,,,
tune_atk_deepfool__epsilon0.2__steps50,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_deepfool__epsilon0.2__steps50,yolo,deepfool,none,42,untargeted_conf_suppression,,,16,9,10,0.8045329451560974,missing,,,,
tune_atk_deepfool_best,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_deepfool_best,yolo,deepfool,none,42,untargeted_conf_suppression,,,16,10,12,0.7353563408056895,missing,,,,
tune_atk_dispersion_reduction__epsilon0.075__steps20,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_dispersion_reduction__epsilon0.075__steps20,yolo,dispersion_reduction,none,42,,,,12,11,24,0.7634220694502195,missing,,,,
tune_atk_dispersion_reduction__epsilon0.15__steps20,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_dispersion_reduction__epsilon0.15__steps20,yolo,dispersion_reduction,none,42,,,,12,8,12,0.7351431200901667,missing,,,,
tune_atk_dispersion_reduction__epsilon0.15__steps40,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_dispersion_reduction__epsilon0.15__steps40,yolo,dispersion_reduction,none,42,,,,12,7,12,0.7697429160277048,missing,,,,
tune_atk_square__eps0.15__n_queries450,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_square__eps0.15__n_queries450,yolo,square,none,42,,,,8,7,16,0.7627320922911167,missing,,,,
tune_atk_square__eps0.3__n_queries400,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_square__eps0.3__n_queries400,yolo,square,none,42,,,,8,7,13,0.7400132967875555,missing,,,,
tune_atk_square__eps0.3__n_queries450,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_square__eps0.3__n_queries450,yolo,square,none,42,,,,8,7,12,0.7082261840502421,missing,,,,
tune_atk_square__eps0.3__n_queries500,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_square__eps0.3__n_queries500,yolo,square,none,42,,,,8,6,9,0.7832209997706943,missing,,,,
tune_atk_square_best,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_atk_square_best,yolo,square,none,42,,,,8,7,12,0.7082261840502421,missing,,,,
tune_def_bit_depth__bits5_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_bit_depth__bits5_vs_deepfool,yolo,deepfool,bit_depth,42,untargeted_conf_suppression,,,16,12,16,0.7298917360603809,missing,,,,
tune_def_bit_depth__bits5_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_bit_depth__bits5_vs_square,yolo,square,bit_depth,42,,,,8,8,19,0.7301563714679918,missing,,,,
tune_def_bit_depth__bits6_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_bit_depth__bits6_vs_deepfool,yolo,deepfool,bit_depth,42,untargeted_conf_suppression,,,16,9,10,0.8157210350036621,missing,,,,
tune_def_bit_depth__bits6_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_bit_depth__bits6_vs_square,yolo,square,bit_depth,42,,,,8,8,17,0.7408600835239186,missing,,,,
tune_def_bit_depth__bits7_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_bit_depth__bits7_vs_deepfool,yolo,deepfool,bit_depth,42,untargeted_conf_suppression,,,16,9,12,0.752979631225268,missing,,,,
tune_def_bit_depth__bits7_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_bit_depth__bits7_vs_square,yolo,square,bit_depth,42,,,,8,8,18,0.7284936938020918,missing,,,,
tune_def_c_dog__sharpen_alpha0.35__timestep25_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.35__timestep25_vs_deepfool,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,16,11,16,0.7837607450783253,missing,,,,
tune_def_c_dog__sharpen_alpha0.35__timestep25_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.35__timestep25_vs_square,yolo,square,c_dog,42,,,,8,8,17,0.7232300043106079,missing,,,,
tune_def_c_dog__sharpen_alpha0.55__timestep10_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.55__timestep10_vs_deepfool,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,16,11,13,0.7674196133246789,missing,,,,
tune_def_c_dog__sharpen_alpha0.55__timestep10_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.55__timestep10_vs_square,yolo,square,c_dog,42,,,,8,8,16,0.7634354494512081,missing,,,,
tune_def_c_dog__sharpen_alpha0.55__timestep25_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.55__timestep25_vs_deepfool,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,16,11,14,0.7999092723642077,missing,,,,
tune_def_c_dog__sharpen_alpha0.55__timestep25_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.55__timestep25_vs_square,yolo,square,c_dog,42,,,,8,8,15,0.7565949757893881,missing,,,,
tune_def_c_dog__sharpen_alpha0.55__timestep40_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.55__timestep40_vs_deepfool,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,16,11,12,0.7750117729107538,missing,,,,
tune_def_c_dog__sharpen_alpha0.55__timestep40_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.55__timestep40_vs_square,yolo,square,c_dog,42,,,,8,8,17,0.7312639636151931,missing,,,,
tune_def_c_dog__sharpen_alpha0.7__timestep25_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.7__timestep25_vs_deepfool,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,16,11,15,0.7617060105005901,missing,,,,
tune_def_c_dog__sharpen_alpha0.7__timestep25_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_c_dog__sharpen_alpha0.7__timestep25_vs_square,yolo,square,c_dog,42,,,,8,8,17,0.7323550056008732,missing,,,,
tune_def_jpeg_preprocess__quality45_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_jpeg_preprocess__quality45_vs_deepfool,yolo,deepfool,jpeg_preprocess,42,untargeted_conf_suppression,,,16,9,9,0.7817787130673727,missing,,,,
tune_def_jpeg_preprocess__quality45_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_jpeg_preprocess__quality45_vs_square,yolo,square,jpeg_preprocess,42,,,,8,7,15,0.7845674912134807,missing,,,,
tune_def_jpeg_preprocess__quality60_vs_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_jpeg_preprocess__quality60_vs_deepfool,yolo,deepfool,jpeg_preprocess,42,untargeted_conf_suppression,,,16,9,11,0.7670479741963473,missing,,,,
tune_def_jpeg_preprocess__quality60_vs_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/tune_def_jpeg_preprocess__quality60_vs_square,yolo,square,jpeg_preprocess,42,,,,8,8,15,0.7489381829897562,missing,,,,
validate_atk_deepfool,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_atk_deepfool,yolo,deepfool,none,42,untargeted_conf_suppression,,,500,207,260,0.7561992535224328,complete,0.5318993803174947,0.1857739750543085,0.21841389286273205,0.15188651425180733
validate_atk_dispersion_reduction,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_atk_dispersion_reduction,yolo,dispersion_reduction,none,42,,,,50,30,42,0.6760606226466951,complete,0.614765795886488,0.17153006918152092,0.2380632357706649,0.16508245231565782
validate_atk_square,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_atk_square,yolo,square,none,42,,,,50,39,95,0.7195091617734809,complete,0.6425861768612111,0.29625724181526697,0.3629857701101147,0.24782491861326733
validate_baseline,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_baseline,yolo,none,none,42,,,,500,466,1437,0.7647722675805301,complete,0.7134261496087755,0.5369307233682217,0.6001591766396535,0.4391872274604919
validate_deepfool_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_deepfool_bit_depth,yolo,deepfool,bit_depth,42,untargeted_conf_suppression,,,500,205,255,0.7465247037363988,complete,0.48746909421078033,0.19171554821077455,0.22293526170550912,0.1505317136900146
validate_deepfool_c_dog,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_deepfool_c_dog,yolo,deepfool,c_dog,42,untargeted_conf_suppression,,,500,212,277,0.7533268362606476,complete,0.5119075690150998,0.21566802195657325,0.24033255138255966,0.16075427106942505
validate_deepfool_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_deepfool_jpeg_preprocess,yolo,deepfool,jpeg_preprocess,42,untargeted_conf_suppression,,,500,152,174,0.7613091335214418,complete,0.41930809656002527,0.14524807433517128,0.16630312264582997,0.1119607805203791
validate_dispersion_reduction_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_dispersion_reduction_bit_depth,yolo,dispersion_reduction,bit_depth,42,,,,50,23,35,0.7127809677805219,complete,0.7310851200615007,0.1731476537832846,0.23192568936101396,0.1619975506419515
validate_dispersion_reduction_c_dog,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_dispersion_reduction_c_dog,yolo,dispersion_reduction,c_dog,42,,,,50,30,47,0.7244118807163644,complete,0.6077050616104603,0.19510557141707113,0.26324230894423556,0.18035260234760303
validate_dispersion_reduction_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_dispersion_reduction_jpeg_preprocess,yolo,dispersion_reduction,jpeg_preprocess,42,,,,50,24,34,0.6834059322581572,complete,0.6644569050664335,0.12570282485355147,0.2014958866129292,0.14564043642960156
validate_square_bit_depth,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_square_bit_depth,yolo,square,bit_depth,42,,,,50,37,81,0.7465751973199256,complete,0.6144962968630074,0.3143762962079286,0.3863273298337539,0.2669444980646901
validate_square_c_dog,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_square_c_dog,yolo,square,c_dog,42,,,,50,37,93,0.7274091884654056,complete,0.5071998890055577,0.3219154909961165,0.38896896954083937,0.264894967021014
validate_square_jpeg_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260329_125124/validate_square_jpeg_preprocess,yolo,square,jpeg_preprocess,42,,,,50,33,70,0.740416646855218,complete,0.5495833976117779,0.3311904774504292,0.37668843704084637,0.25471115457818927
