run_name,run_dir,model,attack,defense,seed,objective_mode,target_class,attack_roi,prediction_count,images_with_detections,total_detections,avg_confidence,validation_status,precision,recall,mAP50,mAP50-95
tune_def_median_preprocess_kern3,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/tune_def_median_preprocess_kern3,yolo,gaussian_blur,median_preprocess,42,,,,8,8,16,0.7016274966299534,missing,,,,
tune_def_median_preprocess_kern5,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/tune_def_median_preprocess_kern5,yolo,gaussian_blur,median_preprocess,42,,,,8,8,15,0.7238516132036845,missing,,,,
tune_def_median_preprocess_kern7,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/tune_def_median_preprocess_kern7,yolo,gaussian_blur,median_preprocess,42,,,,8,7,11,0.8002447756853971,missing,,,,
tune_def_median_preprocess_kern9,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/tune_def_median_preprocess_kern9,yolo,gaussian_blur,median_preprocess,42,,,,8,6,11,0.7775007865645669,missing,,,,
validate_atk_pgd,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_atk_pgd,yolo,pgd,none,42,untargeted_conf_suppression,,,500,449,1269,0.7674690972077179,complete,0.7094053939263801,0.4751629537359761,0.5511394762563349,0.39786929793238957
validate_blur_confidence_filter,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_blur_confidence_filter,yolo,blur,confidence_filter,42,,,,500,391,766,0.8463842139698506,complete,0.666013836882627,0.4756464002763936,0.526001802072049,0.37797603724359685
validate_blur_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_blur_median_preprocess,yolo,blur,median_preprocess,42,,,,500,424,1026,0.7552160873980085,complete,0.5618950182957175,0.425107392226452,0.44641903079844925,0.3184258998185701
validate_gaussian_blur_confidence_filter,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_gaussian_blur_confidence_filter,yolo,gaussian_blur,confidence_filter,42,,,,500,391,766,0.8463842139698506,complete,0.666013836882627,0.4756464002763936,0.526001802072049,0.37797603724359685
validate_gaussian_blur_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_gaussian_blur_median_preprocess,yolo,gaussian_blur,median_preprocess,42,,,,500,424,1026,0.7552160873980085,complete,0.5618950182957175,0.425107392226452,0.44641903079844925,0.3184258998185701
validate_pgd_confidence_filter,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_pgd_confidence_filter,yolo,pgd,confidence_filter,42,untargeted_conf_suppression,,,500,397,848,0.8503583138281444,complete,0.7094053939263801,0.4751629537359761,0.5511394762563349,0.39786929793238957
validate_pgd_median_preprocess,/home/lurch/YOLO-Bad-Triangle/outputs/framework_runs/cycle_20260322_213001/validate_pgd_median_preprocess,yolo,pgd,median_preprocess,42,untargeted_conf_suppression,,,500,415,967,0.7563104547537101,complete,0.5233599052808952,0.3472282253437844,0.3853972539620828,0.27034499742417256
